HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
Bates College,Middlebury College,6,3,"Polgar, Luca ","Dowling, Ideal ",1/23/2020,135151,CSA Women,1,"11-4,11-6,11-3",Bates College,Middlebury College,25411,25439,1/23/2020,1,135151
Bates College,Middlebury College,6,3,"Parker-Schmidt, Erika Maria ","Schaus, Virginia L.",1/23/2020,135151,CSA Women,2,"9-11,11-7,12-10,11-9",Bates College,Middlebury College,25411,25439,1/23/2020,2,135151
Bates College,Middlebury College,6,3,"Davis, Gwen A","O'Brien, Maeve L",1/23/2020,135151,CSA Women,3,"13-15,7-11,11-7,11-9,11-7",Middlebury College,Bates College,25411,25439,1/23/2020,3,135151
Bates College,Middlebury College,6,3,"Manternach, Katherine A.","Madden, Natalie L",1/23/2020,135151,CSA Women,4,"11-8,11-9,5-11,11-3",Bates College,Middlebury College,25411,25439,1/23/2020,4,135151
Bates College,Middlebury College,6,3,"Beinkampen, Emily B","Lungstrum, Ella ",1/23/2020,135151,CSA Women,5,"12-10,8-11,11-6,11-8",Middlebury College,Bates College,25411,25439,1/23/2020,5,135151
Bates College,Middlebury College,6,3,"Lowitt, Natasha ","Jones, Natasha E",1/23/2020,135151,CSA Women,6,"9-11,13-11,7-11,11-7,11-6",Middlebury College,Bates College,25411,25439,1/23/2020,6,135151
Bates College,Middlebury College,6,3,"Haghighi, Victoria ","Arena, Caroline G",1/23/2020,135151,CSA Women,7,"7-11,11-8,11-9,11-2",Bates College,Middlebury College,25411,25439,1/23/2020,7,135151
Bates College,Middlebury College,6,3,"Dotson, Cordelia ","Glassie, Anne F.",1/23/2020,135151,CSA Women,8,"11-9,7-11,11-9,11-8",Bates College,Middlebury College,25411,25439,1/23/2020,8,135151
Bates College,Middlebury College,6,3,"Bachman, Natalie ","Chugh, Mira ",1/23/2020,135151,CSA Women,9,"11-8,6-11,4-11,11-9,11-9",Bates College,Middlebury College,25411,25439,1/23/2020,9,135151
Bates College,Middlebury College,6,3,"Barr, Hadley ",unknown2,1/23/2020,135151,CSA Women,10,"0-11,0-11,0-11",Middlebury College,Bates College,25411,25439,1/23/2020,10,135151
Dartmouth College,Drexel University,5,4,"Tyma, Karina ","Blasberg, Anne ",1/24/2020,134933,CSA Women,1,"11-8,11-6,11-7",Drexel University,Dartmouth College,25438,25445,1/24/2020,1,134933
Dartmouth College,Drexel University,5,4,"Bushma, Alina ","Supattapone, Emma ",1/24/2020,134933,CSA Women,2,"12-10,10-12,11-8,11-3",Drexel University,Dartmouth College,25438,25445,1/24/2020,2,134933
Dartmouth College,Drexel University,5,4,"Brownell, Jesse S.","Blatt, Hannah ",1/24/2020,134933,CSA Women,3,"11-9,8-11,12-10,3-11,11-7",Dartmouth College,Drexel University,25438,25445,1/24/2020,3,134933
Dartmouth College,Drexel University,5,4,"Hughes, Anna ","Gozigian, Ellie ",1/24/2020,134933,CSA Women,4,"11-4,11-9,11-8",Drexel University,Dartmouth College,25438,25445,1/24/2020,4,134933
Dartmouth College,Drexel University,5,4,"Aube, Claire E.","richards, Ciara ",1/24/2020,134933,CSA Women,5,"9-11,11-6,11-8,11-6",Dartmouth College,Drexel University,25438,25445,1/24/2020,5,134933
Dartmouth College,Drexel University,5,4,"Mactaggart, Emma C.","Herring, Brooke ",1/24/2020,134933,CSA Women,6,"11-13,13-11,11-9,11-9",Dartmouth College,Drexel University,25438,25445,1/24/2020,6,134933
Dartmouth College,Drexel University,5,4,"Prokes, Ona ","Bank, Brynn ",1/24/2020,134933,CSA Women,7,"11-9,11-5,11-6",Dartmouth College,Drexel University,25438,25445,1/24/2020,7,134933
Dartmouth College,Drexel University,5,4,"Reiss, Sandra C","Ryan, Stephanie ",1/24/2020,134933,CSA Women,8,"7-11,11-6,12-10,11-2",Dartmouth College,Drexel University,25438,25445,1/24/2020,8,134933
Dartmouth College,Drexel University,5,4,"Potter, Julia R.","Varma, Lara ",1/24/2020,134933,CSA Women,9,"11-9,11-8,8-11,11-4",Dartmouth College,Drexel University,25438,25445,1/24/2020,9,134933
Dartmouth College,Drexel University,5,4,"Mollenkopf, Caroline L.","Cummings, Katerina ",1/24/2020,134933,CSA Women,10,"7-11,11-7,11-7,11-6",Dartmouth College,Drexel University,25438,25445,1/24/2020,10,134933
Trinity College,Cornell University,7,2,"Subramaniam, Sivasangari ","Teh, Min Jie ",1/24/2020,135027,CSA Women,1,"12-10,11-9,11-9",Cornell University,Trinity College,25413,25437,1/24/2020,1,135027
Trinity College,Cornell University,7,2,"Salunkhe, Akanksha ","Zelov, Lily ",1/24/2020,135027,CSA Women,2,"11-4,11-5,11-4",Trinity College,Cornell University,25413,25437,1/24/2020,2,135027
Trinity College,Cornell University,7,2,"Lopez Dominguez, Luz Sarahi ","Miles, Madison ",1/24/2020,135027,CSA Women,3,"11-9,11-4,11-3",Trinity College,Cornell University,25413,25437,1/24/2020,3,135027
Trinity College,Cornell University,7,2,"Usenko, Nadiia ","Gallagher, Colby ",1/24/2020,135027,CSA Women,4,"11-4,11-7,11-4",Trinity College,Cornell University,25413,25437,1/24/2020,4,135027
Trinity College,Cornell University,7,2,"Raj, Vanessa ","Delisser, Mimi G.",1/24/2020,135027,CSA Women,5,"11-2,11-3,11-3",Trinity College,Cornell University,25413,25437,1/24/2020,5,135027
Trinity College,Cornell University,7,2,"Rarere, Lakeesha ","Shatzman, Alexis ",1/24/2020,135027,CSA Women,6,"11-5,11-9,12-10",Trinity College,Cornell University,25413,25437,1/24/2020,6,135027
Trinity College,Cornell University,7,2,"Stoltz, McKenna ","Taher, Amina ",1/24/2020,135027,CSA Women,7,"12-10,7-11,11-6,9-11,11-5",Cornell University,Trinity College,25413,25437,1/24/2020,7,135027
Trinity College,Cornell University,7,2,"Dawood, Habiba ","Martin, Lucy ",1/24/2020,135027,CSA Women,8,"9-11,9-11,11-7,11-8,11-5",Trinity College,Cornell University,25413,25437,1/24/2020,8,135027
Trinity College,Cornell University,7,2,"Taylor-French, Lily ","LaDow, Ania ",1/24/2020,135027,CSA Women,9,"12-10,8-11,11-2,11-2",Trinity College,Cornell University,25413,25437,1/24/2020,9,135027
Trinity College,Cornell University,7,2,"Bakayoko, Zeinab A","Krishnamurthy, Mia ",1/24/2020,135027,CSA Women,10,"4-11,11-8,7-11,11-7,11-9",Trinity College,Cornell University,25413,25437,1/24/2020,10,135027
Williams College,St. Lawrence University,9,0,"Ward, Julia H.","Koivumaki, Sanna ",1/24/2020,135077,CSA Women,1,"11-4,11-6,11-3",Williams College,St. Lawrence University,25443,25430,1/24/2020,1,135077
Williams College,St. Lawrence University,9,0,"Jefferson, Haley ","Kelley, Makyla ",1/24/2020,135077,CSA Women,2,"11-4,11-4,11-3",Williams College,St. Lawrence University,25443,25430,1/24/2020,2,135077
Williams College,St. Lawrence University,9,0,"Willwerth, Sarah ","Leiva, Katherine ",1/24/2020,135077,CSA Women,3,"11-2,11-1,11-1",Williams College,St. Lawrence University,25443,25430,1/24/2020,3,135077
Williams College,St. Lawrence University,9,0,"Swann, Melissa ","Ramsey, Starnisha ",1/24/2020,135077,CSA Women,4,"11-4,11-5,11-5",Williams College,St. Lawrence University,25443,25430,1/24/2020,4,135077
Williams College,St. Lawrence University,9,0,"Ng, Yu Quan ","Zuniga, Xitlali ",1/24/2020,135077,CSA Women,5,"11-4,11-4,11-3",Williams College,St. Lawrence University,25443,25430,1/24/2020,5,135077
Williams College,St. Lawrence University,9,0,"LeBlanc, Abigail ","Ahrens, Gabrielle E",1/24/2020,135077,CSA Women,6,"11-3,11-2,11-3",Williams College,St. Lawrence University,25443,25430,1/24/2020,6,135077
Williams College,St. Lawrence University,9,0,"Kamat, Mira ","Walsh, Katie ",1/24/2020,135077,CSA Women,7,"11-3,11-6,11-4",Williams College,St. Lawrence University,25443,25430,1/24/2020,7,135077
Williams College,St. Lawrence University,9,0,"Pear, Alexandra ","Limas, Alexandra ",1/24/2020,135077,CSA Women,8,"11-5,11-2,11-0",Williams College,St. Lawrence University,25443,25430,1/24/2020,8,135077
Williams College,St. Lawrence University,9,0,"Bower, Elizabeth ","Whipple, Lindsay ",1/24/2020,135077,CSA Women,9,"11-5,11-8,11-6",Williams College,St. Lawrence University,25443,25430,1/24/2020,9,135077
Williams College,St. Lawrence University,9,0,"Kelly, Isabel C.","Sambrook, Samantha ",1/24/2020,135077,CSA Women,10,"11-0,11-0,11-4",Williams College,St. Lawrence University,25443,25430,1/24/2020,10,135077
Bowdoin College,Middlebury College,1,8,"Dowling, Ideal ","Glaser, Caroline J",1/24/2020,135152,CSA Women,1,"8-11,5-11,11-8,11-7,11-5",Middlebury College,Bowdoin College,25412,25439,1/24/2020,1,135152
Bowdoin College,Middlebury College,1,8,"Bersani, Clio ","Schaus, Virginia L.",1/24/2020,135152,CSA Women,2,"9-11,11-8,6-11,11-4,11-8",Bowdoin College,Middlebury College,25412,25439,1/24/2020,2,135152
Bowdoin College,Middlebury College,1,8,"Davis, Gwen A","Sze, Ursula ",1/24/2020,135152,CSA Women,3,"12-10,11-4,11-7",Middlebury College,Bowdoin College,25412,25439,1/24/2020,3,135152
Bowdoin College,Middlebury College,1,8,"Madden, Natalie L","Horan, Melissa ",1/24/2020,135152,CSA Women,4,"13-11,11-4,11-4",Middlebury College,Bowdoin College,25412,25439,1/24/2020,4,135152
Bowdoin College,Middlebury College,1,8,"Beinkampen, Emily B","Barber, Sophie ",1/24/2020,135152,CSA Women,5,"11-6,11-9,11-2",Middlebury College,Bowdoin College,25412,25439,1/24/2020,5,135152
Bowdoin College,Middlebury College,1,8,"Lowitt, Natasha ","Chandar-Kouba, Maya Y",1/24/2020,135152,CSA Women,6,"11-3,11-2,11-7",Middlebury College,Bowdoin College,25412,25439,1/24/2020,6,135152
Bowdoin College,Middlebury College,1,8,"Arena, Caroline G","Noel, Lucy ",1/24/2020,135152,CSA Women,7,"11-1,11-5,11-4",Middlebury College,Bowdoin College,25412,25439,1/24/2020,7,135152
Bowdoin College,Middlebury College,1,8,"Glassie, Anne F.","Burkhart, Callie ",1/24/2020,135152,CSA Women,8,"11-1,11-4,11-5",Middlebury College,Bowdoin College,25412,25439,1/24/2020,8,135152
Bowdoin College,Middlebury College,1,8,"Chugh, Mira ","Adams, Catherine ",1/24/2020,135152,CSA Women,9,"11-0,11-3,11-1",Middlebury College,Bowdoin College,25412,25439,1/24/2020,9,135152
Bowdoin College,Middlebury College,1,8,"Barr, Hadley ","Frank, Tessa ",1/24/2020,135152,CSA Women,10,"11-0,11-2,11-1",Middlebury College,Bowdoin College,25412,25439,1/24/2020,10,135152
Stanford University,George Washington University,8,1,"Foo Yuk Han, Zoe ","Wagenmans, Elena ",1/24/2020,135897,CSA Women,1,"19-17,6-11,11-5,7-11,16-14",George Washington University,Stanford University,25428,25431,1/24/2020,1,135897
Stanford University,George Washington University,8,1,"Wong, Casey S","Elmandouh, Engy M.",1/24/2020,135897,CSA Women,2,"9-11,11-6,12-10,9-11,11-4",Stanford University,George Washington University,25428,25431,1/24/2020,2,135897
Stanford University,George Washington University,8,1,"Ong, Cassandra ","Tryon, Emma ",1/24/2020,135897,CSA Women,3,"11-3,11-4,11-6",Stanford University,George Washington University,25428,25431,1/24/2020,3,135897
Stanford University,George Washington University,8,1,"Neave, Caroline Q.","Pang, Nikki ",1/24/2020,135897,CSA Women,4,"11-3,11-7,11-3",Stanford University,George Washington University,25428,25431,1/24/2020,4,135897
Stanford University,George Washington University,8,1,"Chemtob, Chloe M.","Nazir, Zuha ",1/24/2020,135897,CSA Women,5,"11-4,11-5,11-2",Stanford University,George Washington University,25428,25431,1/24/2020,5,135897
Stanford University,George Washington University,8,1,"Gondi, Amita ","Vedikammeyamai, Arunachlam ",1/24/2020,135897,CSA Women,6,"11-7,11-9,11-6",Stanford University,George Washington University,25428,25431,1/24/2020,6,135897
Stanford University,George Washington University,8,1,"Love, Juliette E","Hinckley, Sasha ",1/24/2020,135897,CSA Women,7,"11-5,11-3,11-4",Stanford University,George Washington University,25428,25431,1/24/2020,7,135897
Stanford University,George Washington University,8,1,"Moadel, Samantha ","Moscovici, Anna ",1/24/2020,135897,CSA Women,8,"11-3,11-2,11-2",Stanford University,George Washington University,25428,25431,1/24/2020,8,135897
Stanford University,George Washington University,8,1,"Aube, Haley C.","Stevenson, Grace ",1/24/2020,135897,CSA Women,9,"11-2,11-1,11-3",Stanford University,George Washington University,25428,25431,1/24/2020,9,135897
Stanford University,George Washington University,8,1,"gillette, julia ","Foley, Claire ",1/24/2020,135897,CSA Women,10,"11-5,11-2,11-1",Stanford University,George Washington University,25428,25431,1/24/2020,10,135897
Wesleyan University,Connecticut College,9,0,"Prasad, Aditi ","Bonilla, Denise ",1/24/2020,135928,CSA Women,1,"11-3,11-2,11-4",Wesleyan University,Connecticut College,25418,25416,1/24/2020,1,135928
Wesleyan University,Connecticut College,9,0,"Vir, Ananya ","Davey, Margaret ",1/24/2020,135928,CSA Women,2,"7-11,11-6,11-5,11-6",Wesleyan University,Connecticut College,25418,25416,1/24/2020,2,135928
Wesleyan University,Connecticut College,9,0,"Russ, Josephine M.","Lemay, Davis ",1/24/2020,135928,CSA Women,3,"11-7,11-4,11-6",Wesleyan University,Connecticut College,25418,25416,1/24/2020,3,135928
Wesleyan University,Connecticut College,9,0,"Osorio, Valeria ","Hurtado, Johanile ",1/24/2020,135928,CSA Women,4,"11-7,11-7,9-11,11-4",Wesleyan University,Connecticut College,25418,25416,1/24/2020,4,135928
Wesleyan University,Connecticut College,9,0,"Feenstra, Natasha W.","Vazquez, Liliana ",1/24/2020,135928,CSA Women,5,"11-8,11-9,12-10",Wesleyan University,Connecticut College,25418,25416,1/24/2020,5,135928
Wesleyan University,Connecticut College,9,0,"Premutico, Nina M","Quinn, Birgitta K.",1/24/2020,135928,CSA Women,6,"11-5,11-1,11-3",Wesleyan University,Connecticut College,25418,25416,1/24/2020,6,135928
Wesleyan University,Connecticut College,9,0,"Melian-Morse, Sofia ","Waterhouse, Mikayla ",1/24/2020,135928,CSA Women,7,"9-11,11-5,11-4,11-8",Wesleyan University,Connecticut College,25418,25416,1/24/2020,7,135928
Wesleyan University,Connecticut College,9,0,"Roach, Annie ","Cao, Angela ",1/24/2020,135928,CSA Women,8,"11-5,11-8,15-13",Wesleyan University,Connecticut College,25418,25416,1/24/2020,8,135928
Wesleyan University,Connecticut College,9,0,"Smith, Emma ","Giuliano, Noelle ",1/24/2020,135928,CSA Women,9,"13-11,11-5,12-10",Wesleyan University,Connecticut College,25418,25416,1/24/2020,9,135928
Wesleyan University,Connecticut College,9,0,"Kim, Sydney ","Gonzalez, Leslie ",1/24/2020,135928,CSA Women,10,"11-6,11-6,7-11,11-2",Wesleyan University,Connecticut College,25418,25416,1/24/2020,10,135928
Connecticut College,William Smith College,4,5,"Marquez, Marcela ","Bonilla, Denise ",1/24/2020,137487,CSA Women,1,"11-5,11-4,11-2",William Smith College,Connecticut College,25416,25429,1/24/2020,1,137487
Connecticut College,William Smith College,4,5,"Fraser, Gabrielle ","Davey, Margaret ",1/24/2020,137487,CSA Women,2,"11-6,11-2,11-3",William Smith College,Connecticut College,25416,25429,1/24/2020,2,137487
Connecticut College,William Smith College,4,5,"Pacheco, Joana E.","Lemay, Davis ",1/24/2020,137487,CSA Women,3,"11-7,11-8,10-12,7-11,11-7",William Smith College,Connecticut College,25416,25429,1/24/2020,3,137487
Connecticut College,William Smith College,4,5,"Carabatsos, Molly ","Welker, Natalia ",1/24/2020,137487,CSA Women,4,"11-7,11-6,11-7",Connecticut College,William Smith College,25416,25429,1/24/2020,4,137487
Connecticut College,William Smith College,4,5,"Wachter, Molly K.","Hurtado, Johanile ",1/24/2020,137487,CSA Women,5,"8-11,11-6,11-9,11-7",William Smith College,Connecticut College,25416,25429,1/24/2020,5,137487
Connecticut College,William Smith College,4,5,"Vazquez, Liliana ","Ballo, Djeneba ",1/24/2020,137487,CSA Women,6,"11-9,10-12,11-9,11-5",Connecticut College,William Smith College,25416,25429,1/24/2020,6,137487
Connecticut College,William Smith College,4,5,"Quinn, Birgitta K.","Griffis, Erin ",1/24/2020,137487,CSA Women,7,"11-5,11-4,12-10",Connecticut College,William Smith College,25416,25429,1/24/2020,7,137487
Connecticut College,William Smith College,4,5,"Waterhouse, Mikayla ","Dreishpoon, Maia ",1/24/2020,137487,CSA Women,8,"11-9,11-9,11-8",Connecticut College,William Smith College,25416,25429,1/24/2020,8,137487
Connecticut College,William Smith College,4,5,"Lazaro, Karina ","Cao, Angela ",1/24/2020,137487,CSA Women,9,"11-5,7-11,11-8,5-11,11-9",William Smith College,Connecticut College,25416,25429,1/24/2020,9,137487
Connecticut College,William Smith College,4,5,"Vietor, Gretchen ","Gonzalez, Leslie ",1/24/2020,137487,CSA Women,10,"11-6,11-4,11-8",William Smith College,Connecticut College,25416,25429,1/24/2020,10,137487
George Washington University,Cornell University,0,9,"Subramaniam, Sivasangari ","Foo Yuk Han, Zoe ",1/25/2020,135028,CSA Women,1,"11-7,11-9,11-6",Cornell University,George Washington University,25431,25437,1/25/2020,1,135028
George Washington University,Cornell University,0,9,"Zelov, Lily ","Elmandouh, Engy M.",1/25/2020,135028,CSA Women,2,"11-8,11-6,11-5",Cornell University,George Washington University,25431,25437,1/25/2020,2,135028
George Washington University,Cornell University,0,9,"Miles, Madison ","Tryon, Emma ",1/25/2020,135028,CSA Women,3,"6-11,9-11,11-9,11-9,11-7",Cornell University,George Washington University,25431,25437,1/25/2020,3,135028
George Washington University,Cornell University,0,9,"Gallagher, Colby ","Pang, Nikki ",1/25/2020,135028,CSA Women,4,"11-7,11-0,12-10",Cornell University,George Washington University,25431,25437,1/25/2020,4,135028
George Washington University,Cornell University,0,9,"Delisser, Mimi G.","Nazir, Zuha ",1/25/2020,135028,CSA Women,5,"11-9,6-11,13-15,11-6,11-5",Cornell University,George Washington University,25431,25437,1/25/2020,5,135028
George Washington University,Cornell University,0,9,"Shatzman, Alexis ","Vedikammeyamai, Arunachlam ",1/25/2020,135028,CSA Women,6,"11-3,9-11,11-0,11-5",Cornell University,George Washington University,25431,25437,1/25/2020,6,135028
George Washington University,Cornell University,0,9,"Stoltz, McKenna ","Hinckley, Sasha ",1/25/2020,135028,CSA Women,7,"11-6,11-7,11-3",Cornell University,George Washington University,25431,25437,1/25/2020,7,135028
George Washington University,Cornell University,0,9,"Martin, Lucy ","Moscovici, Anna ",1/25/2020,135028,CSA Women,8,"11-7,11-2,11-3",Cornell University,George Washington University,25431,25437,1/25/2020,8,135028
George Washington University,Cornell University,0,9,"LaDow, Ania ","Stevenson, Grace ",1/25/2020,135028,CSA Women,9,"11-0,11-0,11-1",Cornell University,George Washington University,25431,25437,1/25/2020,9,135028
George Washington University,Cornell University,0,9,"Krishnamurthy, Mia ","Foley, Claire ",1/25/2020,135028,CSA Women,10,"11-1,11-1,11-2",Cornell University,George Washington University,25431,25437,1/25/2020,10,135028
Georgetown University,St. Lawrence University,1,8,"Koivumaki, Sanna ","Thomas, Nina ",1/25/2020,135078,CSA Women,1,"11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,1,135078
Georgetown University,St. Lawrence University,1,8,"Kelley, Makyla ","Forbess, Maddy B.",1/25/2020,135078,CSA Women,2,"7-11,11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,2,135078
Georgetown University,St. Lawrence University,1,8,"Leiva, Katherine ","Carino, Nicole ",1/25/2020,135078,CSA Women,3,"7-11,7-11,11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,3,135078
Georgetown University,St. Lawrence University,1,8,"Ramsey, Starnisha ","Sachman, Julia ",1/25/2020,135078,CSA Women,4,"11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,4,135078
Georgetown University,St. Lawrence University,1,8,"Zuniga, Xitlali ","Santry, Elle ",1/25/2020,135078,CSA Women,5,"11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,5,135078
Georgetown University,St. Lawrence University,1,8,"Ahrens, Gabrielle E","Holleck, Minna ",1/25/2020,135078,CSA Women,6,"11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,6,135078
Georgetown University,St. Lawrence University,1,8,"Feagin, Grace ","Walsh, Katie ",1/25/2020,135078,CSA Women,7,"7-11,7-11,11-7,11-7,11-7",Georgetown University,St. Lawrence University,25444,25430,1/25/2020,7,135078
Georgetown University,St. Lawrence University,1,8,"Limas, Alexandra ","O'connor, Kaleigh K.",1/25/2020,135078,CSA Women,8,"11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,8,135078
Georgetown University,St. Lawrence University,1,8,"Whipple, Lindsay ","Hughes, Kaitlin ",1/25/2020,135078,CSA Women,9,"11-7,11-7,11-7",St. Lawrence University,Georgetown University,25444,25430,1/25/2020,9,135078
Georgetown University,St. Lawrence University,1,8,unknown1,unknown2,1/25/2020,135078,CSA Women,10,"11-0,11-0,11-0",Georgetown University,St. Lawrence University,25444,25430,1/25/2020,10,135078
Boston College,St. Lawrence University,0,9,"Koivumaki, Sanna ","Didizian, Sabrina ",1/25/2020,135079,CSA Women,1,"11-5,11-5,11-5",St. Lawrence University,Boston College,25447,25430,1/25/2020,1,135079
Boston College,St. Lawrence University,0,9,"Kelley, Makyla ","Setteducate, Kate A",1/25/2020,135079,CSA Women,2,"11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,2,135079
Boston College,St. Lawrence University,0,9,"Leiva, Katherine ","Kacha, Caroline ",1/25/2020,135079,CSA Women,3,"7-11,11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,3,135079
Boston College,St. Lawrence University,0,9,"Ramsey, Starnisha ","Bergman, Claire E.",1/25/2020,135079,CSA Women,4,"11-7,11-7,11-2",St. Lawrence University,Boston College,25447,25430,1/25/2020,4,135079
Boston College,St. Lawrence University,0,9,"Zuniga, Xitlali ","Setteducate, Alexa M",1/25/2020,135079,CSA Women,5,"11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,5,135079
Boston College,St. Lawrence University,0,9,"Ahrens, Gabrielle E","Isserow, Lauren ",1/25/2020,135079,CSA Women,6,"11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,6,135079
Boston College,St. Lawrence University,0,9,"Walsh, Katie ","Mactaggart, Kelli H.",1/25/2020,135079,CSA Women,7,"11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,7,135079
Boston College,St. Lawrence University,0,9,"Limas, Alexandra ","Fink, Grace ",1/25/2020,135079,CSA Women,8,"11-2,11-5,11-6",St. Lawrence University,Boston College,25447,25430,1/25/2020,8,135079
Boston College,St. Lawrence University,0,9,"Whipple, Lindsay ","Didizian, Christiana ",1/25/2020,135079,CSA Women,9,"11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,9,135079
Boston College,St. Lawrence University,0,9,"Sambrook, Samantha ","Kozikowski, Kendall ",1/25/2020,135079,CSA Women,10,"11-7,11-7,11-7",St. Lawrence University,Boston College,25447,25430,1/25/2020,10,135079
Colby College,Middlebury College,1,8,"Mansoor, Mariam ","Dowling, Ideal ",1/25/2020,135153,CSA Women,1,"11-2,11-9,11-9",Colby College,Middlebury College,25435,25439,1/25/2020,1,135153
Colby College,Middlebury College,1,8,"Schaus, Virginia L.","Ku, Sydney ",1/25/2020,135153,CSA Women,2,"7-11,11-8,11-8,16-14",Middlebury College,Colby College,25435,25439,1/25/2020,2,135153
Colby College,Middlebury College,1,8,"Davis, Gwen A","Teope, Sabrina ",1/25/2020,135153,CSA Women,3,"11-1,11-4,11-6",Middlebury College,Colby College,25435,25439,1/25/2020,3,135153
Colby College,Middlebury College,1,8,"Madden, Natalie L","Keane, Stephanie ",1/25/2020,135153,CSA Women,4,"11-6,11-2,11-2",Middlebury College,Colby College,25435,25439,1/25/2020,4,135153
Colby College,Middlebury College,1,8,"Beinkampen, Emily B","Latimore, Madeline ",1/25/2020,135153,CSA Women,5,"11-5,11-8,11-0",Middlebury College,Colby College,25435,25439,1/25/2020,5,135153
Colby College,Middlebury College,1,8,"Lowitt, Natasha ","Carlson, D'Arcy ",1/25/2020,135153,CSA Women,6,"11-2,11-6,11-0",Middlebury College,Colby College,25435,25439,1/25/2020,6,135153
Colby College,Middlebury College,1,8,"Arena, Caroline G","Issa, Tiana M.",1/25/2020,135153,CSA Women,7,"11-0,11-3,11-1",Middlebury College,Colby College,25435,25439,1/25/2020,7,135153
Colby College,Middlebury College,1,8,"Glassie, Anne F.","Drefke, Greta ",1/25/2020,135153,CSA Women,8,"11-3,11-3,11-4",Middlebury College,Colby College,25435,25439,1/25/2020,8,135153
Colby College,Middlebury College,1,8,"Chugh, Mira ","Rabins, Sabrina ",1/25/2020,135153,CSA Women,9,"11-5,11-2,11-9",Middlebury College,Colby College,25435,25439,1/25/2020,9,135153
Colby College,Middlebury College,1,8,"Barr, Hadley ",unknown2,1/25/2020,135153,CSA Women,10,"11-2,11-3,11-6",Middlebury College,Colby College,25435,25439,1/25/2020,10,135153
Harvard University,Drexel University,9,0,"Kennedy, Georgina ","Tyma, Karina ",1/25/2020,135902,CSA Women,1,"11-3,11-3,11-0",Harvard University,Drexel University,25414,25445,1/25/2020,1,135902
Harvard University,Drexel University,9,0,"Henley, Amelia ","Bushma, Alina ",1/25/2020,135902,CSA Women,2,"11-6,11-4,11-9",Harvard University,Drexel University,25414,25445,1/25/2020,2,135902
Harvard University,Drexel University,9,0,"Moataz, Hana ","Hughes, Anna ",1/25/2020,135902,CSA Women,3,"10-12,11-5,11-2,11-5",Harvard University,Drexel University,25414,25445,1/25/2020,3,135902
Harvard University,Drexel University,9,0,"Yousry, Amina ","richards, Ciara ",1/25/2020,135902,CSA Women,4,"11-3,11-2,11-2",Harvard University,Drexel University,25414,25445,1/25/2020,4,135902
Harvard University,Drexel University,9,0,"Evans, Eleonore L","Herring, Brooke ",1/25/2020,135902,CSA Women,5,"11-5,11-7,11-2",Harvard University,Drexel University,25414,25445,1/25/2020,5,135902
Harvard University,Drexel University,9,0,"Chai, Madeleine P.","Prokes, Ona ",1/25/2020,135902,CSA Women,6,"11-5,11-7,11-7",Harvard University,Drexel University,25414,25445,1/25/2020,6,135902
Harvard University,Drexel University,9,0,"Craig, Hannah ","Ryan, Stephanie ",1/25/2020,135902,CSA Women,7,"11-2,11-5,11-8",Harvard University,Drexel University,25414,25445,1/25/2020,7,135902
Harvard University,Drexel University,9,0,"Coxon, Evie ","Cummings, Katerina ",1/25/2020,135902,CSA Women,8,"11-3,11-2,11-6",Harvard University,Drexel University,25414,25445,1/25/2020,8,135902
Harvard University,Drexel University,9,0,"Orcutt, Charlotte ","MacGillivray, Emma ",1/25/2020,135902,CSA Women,9,"11-2,11-5,11-0",Harvard University,Drexel University,25414,25445,1/25/2020,9,135902
Harvard University,Drexel University,9,0,"Steelman, Grace ","Lawrence, Rose ",1/25/2020,135902,CSA Women,10,"11-3,11-3,11-8",Harvard University,Drexel University,25414,25445,1/25/2020,10,135902
Mount Holyoke College,Connecticut College,1,8,"Kalahe Arachchige, Mihiliya ","Bonilla, Denise ",1/25/2020,135930,CSA Women,1,"11-4,11-3,11-1",Mount Holyoke College,Connecticut College,25440,25416,1/25/2020,1,135930
Mount Holyoke College,Connecticut College,1,8,"Davey, Margaret ","Mbah, Jennifer ",1/25/2020,135930,CSA Women,2,"11-2,11-5,10-12,11-5",Connecticut College,Mount Holyoke College,25440,25416,1/25/2020,2,135930
